Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
20-07-2025,RTX,117.87,115.27,119.05,114.33,4225204,1.52058E+11,17.2,2.31,6.7,128.92,95.52,Industrials
20-07-2025,SCHW,78.58,79.82,80.96,77.81,2838160,1.34696E+11,19.71,1.2,4.05,88.44,53.97,Financials
20-07-2025,SO,86.11,87.09,88.03,85.81,11674199,90163764706,15.85,3.18,5.49,103.02,76.67,Utilities
20-07-2025,SPGI,462.06,467.9,469.11,459.04,9185564,1.4749E+11,38.17,0.85,12.26,618.45,306.1,Financials
20-07-2025,SYK,366.37,363.51,367.65,360.6,3206981,1.32632E+11,31.7,0.85,11.47,481.82,333.95,Healthcare
20-07-2025,T,19.09,18.69,19.17,18.55,13363266,1.2015E+11,8.73,6.97,2.14,23.47,15.98,Communication Services
20-07-2025,TJX,117.67,119.38,120,116.37,14182895,1.34303E+11,25.42,1.13,4.7,159.85,78.17,Consumer Discretionary
20-07-2025,TMO,568.03,571.75,573.18,565.08,23062355,2.16871E+11,24.47,0.3,23.37,666.52,440.57,Healthcare
20-07-2025,TSLA,262.71,258.18,264.18,256.57,31136080,8.4405E+11,56.15,0,4.6,339.12,211.52,Consumer Discretionary
20-07-2025,TXN,208.64,214.05,215.84,205.63,4161258,1.93167E+11,22.14,2.58,9.67,269.11,139.43,Technology
20-07-2025,UBER,78.06,76.45,78.32,75.79,11588760,1.47803E+11,29.75,0,2.57,83.42,62.36,Technology
20-07-2025,UNH,589.5,582.76,594.22,579.83,23283017,5.34197E+11,20.49,1.08,28.44,634.29,411.57,Healthcare
20-07-2025,UNP,248.71,248.01,250.45,245.62,6202252,1.50751E+11,25.27,2.26,9.81,301.32,176.33,Industrials
20-07-2025,UPS,149.76,153.05,154.41,147.52,9604988,1.23427E+11,13.78,3.44,11.11,175.29,106.25,Industrials
20-07-2025,V,299.09,301.86,305.35,294.79,28111816,6.0372E+11,28.5,0.71,10.59,384.62,243.31,Financials
20-07-2025,VRTX,483.23,485.36,491.8,479.84,6593977,1.26396E+11,27.62,0,17.57,619.5,323.31,Healthcare
20-07-2025,VZ,43.95,44.92,45.34,43.5,6272041,1.74689E+11,9.85,6.69,4.56,58.26,37.5,Communication Services
20-07-2025,WMT,68.68,70.2,70.72,67.79,12458128,5.49818E+11,31.34,1.3,2.24,93.19,62.14,Consumer Staples
20-07-2025,XOM,127.63,127.77,128.33,126.61,29038435,5.0065E+11,12.47,3.31,10.25,141,112.21,Energy
20-07-2025,ZTS,148.17,145.77,150.35,144.84,4924253,66082400000,28.55,0.77,5.11,168.4,132.92,Healthcare
21-07-2025,AAPL,198.48,196.01,201.24,193.64,86702563,3.05967E+12,25.83,0.47,7.59,251.66,130.47,Technology
21-07-2025,ABBV,182.71,186.45,187.77,180.39,13227411,3.1671E+11,16.49,3.15,11.31,208.13,128.75,Healthcare
21-07-2025,ABT,121.88,122.49,123.03,120.12,33341608,2.0415E+11,22.96,1.64,5.33,144.05,108.92,Healthcare
21-07-2025,ADBE,588.24,581.36,590.16,578.5,31358976,2.51923E+11,38.96,0,14.92,774.54,534.51,Technology
21-07-2025,ADP,252.9,253.64,254.47,249.49,8760034,1.0444E+11,27.3,1.95,9.29,281.22,199.79,Financials
21-07-2025,AMD,156.56,157.91,158.98,155.37,20623827,2.39258E+11,39.99,0,3.95,179.09,115.17,Technology
21-07-2025,AMGN,312.78,307.92,316.59,303.59,9255774,1.56484E+11,12.96,3.09,23.76,376.23,275.99,Healthcare
21-07-2025,AMT,209.3,214.41,216.21,207.23,11111430,99360731707,29.01,2.28,7.39,262.82,156.69,Real Estate
21-07-2025,AMZN,183.4,182.48,185.83,181.14,42079293,1.87694E+12,38.66,0,4.72,245.89,130.84,Consumer Discretionary
21-07-2025,AVGO,1739.26,1792.02,1805.29,1720.8,23498272,8.22221E+11,34.46,1.88,52,2081.59,1296.79,Technology
21-07-2025,BAC,45.86,46.91,47.12,45.21,27880155,3.49098E+11,16.07,1.89,2.92,57.3,35.21,Financials
21-07-2025,BKNG,3838.04,3839.62,3864.57,3820.32,5164265,1.38226E+11,24.69,0,155.51,4342.62,2572.84,Consumer Discretionary
21-07-2025,BLK,866.11,851.14,873.25,846.27,7240969,1.31319E+11,19.91,2.53,42.75,1006.3,601.15,Financials
21-07-2025,BMY,53.07,52.09,53.61,51.79,3037089,99444545455,11.97,4.6,4.35,70.15,42.69,Healthcare
21-07-2025,BRK.B,425.38,416.62,430.1,415.36,24674500,8.61972E+11,19.44,0,21.43,544.54,298.14,Financials
21-07-2025,C,63.17,62.7,64.09,62.07,10282177,1.20577E+11,11.5,3.57,5.45,72.17,54.67,Financials
21-07-2025,CAT,361.16,365.87,368.31,357.82,12390935,1.90252E+11,14.05,2.27,26.04,476.69,323.46,Industrials
21-07-2025,CB,254.03,247.92,256.17,244.7,7810169,96132244898,14.79,1.79,16.76,292,208.62,Financials
21-07-2025,COST,878.91,887.51,891.25,876.26,14240525,3.85433E+11,44.29,0.5,20.04,1138.57,725.47,Consumer Staples
21-07-2025,CRM,265.45,269.16,270.87,263.64,8992132,2.54479E+11,37.96,0,7.09,296.82,183.18,Technology
21-07-2025,CVX,163.37,165.94,167.52,162.85,32051321,2.96139E+11,14.01,3.23,11.84,220.14,114.81,Energy
21-07-2025,DIS,113.96,113.07,114.37,111.4,11104051,1.95121E+11,38.45,0,2.94,124.84,101.64,Communication Services
21-07-2025,DUK,111.68,111.09,113.1,110.51,13787108,82812545455,20.42,3.77,5.44,126.26,100.47,Utilities
21-07-2025,ELV,568.25,578.3,584.77,562.09,12223089,1.30248E+11,15.91,1.11,36.35,635.18,528.67,Healthcare
21-07-2025,GE,170.88,171.66,172.22,169.2,5778449,1.81469E+11,25.66,0.38,6.69,227.18,155.18,Industrials
21-07-2025,GILD,77.62,79.27,79.82,77.12,2836718,94133125000,18.56,3.53,4.27,96.2,58.43,Healthcare
21-07-2025,GOOGL,174.85,178.5,180.01,172.36,33924682,2.1238E+12,26.62,0,6.71,206.97,119.48,Communication Services
21-07-2025,GS,467.32,461.86,469.61,460.12,9300693,1.55627E+11,13.36,2.28,34.57,521.81,420.4,Financials
21-07-2025,HD,376.11,384.85,388.25,372.27,9340087,4.00666E+11,25.42,2.21,15.14,454.62,338.53,Consumer Discretionary
21-07-2025,HON,221.42,217.96,222.1,215.64,8672719,1.46996E+11,25.68,2.18,8.49,254.41,153.33,Industrials
21-07-2025,IBM,191.46,185.04,193.9,183.02,13253971,1.66062E+11,22.66,3.23,8.17,211.27,149.91,Technology
21-07-2025,INTC,34.71,35.05,35.48,34.43,5936946,1.35193E+11,17.51,1.36,2,38.59,26,Technology
21-07-2025,INTU,632.16,626.82,636.05,623.01,8583143,1.68759E+11,67.98,0.63,9.22,702.9,516,Technology
21-07-2025,ISRG,473.15,466.09,476.84,463.69,10460084,1.57052E+11,50.3,0,9.27,527.7,409.34,Healthcare
21-07-2025,JNJ,168.62,164.53,170.53,162.63,24759039,4.15031E+11,17.43,2.79,9.44,210.33,131.8,Healthcare
21-07-2025,JPM,201.03,201.95,203.98,198.25,32251282,5.64487E+11,13.54,2.39,14.92,269.24,177.06,Financials
21-07-2025,KO,67.07,66.18,67.43,65.43,34327292,2.88605E+11,29.07,3.15,2.28,84.78,56.55,Consumer Staples
21-07-2025,LLY,970.82,966.85,985,964.72,20066823,8.65076E+11,53.63,1.22,18.03,1098.28,732.47,Healthcare
21-07-2025,LMT,479.77,469.39,486.8,462.71,8513144,1.12458E+11,16.37,2.83,28.67,520.49,364.63,Industrials
21-07-2025,LOW,249.67,255.32,257.06,247.49,13441736,1.61529E+11,21.26,1.74,12.01,311.23,187.11,Consumer Discretionary
21-07-2025,MA,466.98,469.8,472.67,460.89,16407298,4.40438E+11,29.44,0.54,15.96,531.71,428.22,Financials
21-07-2025,MDLZ,76.15,77.98,78.26,75.5,3640101,1.00109E+11,18.58,2.41,4.2,103.5,65.47,Consumer Staples
21-07-2025,MDT,85.55,83.76,85.95,82.84,2458321,1.07027E+11,14.35,3.25,5.84,110.57,59.06,Healthcare
21-07-2025,META,515.34,511.54,517.54,509.86,72269378,1.41813E+12,19.25,0.44,26.57,615.18,379.5,Communication Services
21-07-2025,MMC,212.48,213.28,216.1,211.25,2583717,1.0416E+11,22.63,1.89,9.42,245.93,188.55,Financials
21-07-2025,MRK,134.06,134.48,135.52,133.16,33346304,3.31028E+11,13.97,2.9,9.63,161.97,119.44,Healthcare
21-07-2025,MS,101.96,104.49,105.19,101.7,9579243,1.72409E+11,10.42,3.08,10.03,115.99,84.66,Financials
21-07-2025,MSFT,443.79,447.51,450.37,440.21,76797991,3.18915E+12,28.79,0.74,15.54,500.36,298.45,Technology
21-07-2025,NEE,83.07,83.17,83.87,82.38,10613216,1.71538E+11,21.17,2.98,3.93,99.04,59.07,Utilities
21-07-2025,NFLX,674.59,668.44,681.58,661.43,30661082,2.77279E+11,43.5,0,15.37,778.35,508,Communication Services
21-07-2025,NKE,94.3,95.73,96.42,93.01,10714053,1.43595E+11,26.17,1.04,3.66,112.1,81.57,Consumer Discretionary
21-07-2025,NOW,829.36,836.69,844.48,823.19,7322797,1.7226E+11,90.15,0,9.28,1121.02,668.62,Technology
21-07-2025,NVDA,519.71,535.26,541.22,513.48,84925883,2.99746E+12,38.64,0,13.85,601.33,459.39,Technology
21-07-2025,ORCL,142.78,145.86,147.53,142.24,31751281,4.1533E+11,21.96,1.07,6.64,189.08,130.03,Technology
21-07-2025,PEP,172.5,174.2,176.04,171.5,31031912,2.27428E+11,23.41,2.76,7.44,231.52,134.92,Consumer Staples
21-07-2025,PFE,31.56,31.71,31.88,31.1,10338570,1.68779E+11,13.16,5.38,2.41,35.63,23.55,Healthcare
21-07-2025,PG,165.5,168.35,170.81,164.48,28353419,3.80617E+11,24.06,2.24,7,198.03,125.76,Consumer Staples
21-07-2025,PLD,132.82,130.02,134.23,128.62,6785448,1.25019E+11,30.66,2.66,4.24,172.19,117.42,Real Estate
21-07-2025,PM,107.03,109.32,110.25,105.97,2511135,1.6398E+11,16.32,4.33,6.7,126.26,92.95,Consumer Staples
21-07-2025,PYPL,66.35,65.1,66.95,64.64,10923125,69750000000,20.59,0,3.16,86.39,55.18,Financials
21-07-2025,QCOM,214.73,216.83,219.67,213.27,26542332,2.26915E+11,18.26,1.92,11.87,237.14,192.66,Technology
21-07-2025,REGN,1119.54,1110.44,1128.86,1096.99,6070468,1.16091E+11,19.52,0,56.89,1273.09,979.06,Healthcare
21-07-2025,RTX,116.08,115.49,116.8,114.71,13588819,1.52349E+11,15.67,2.42,7.37,131.42,93.3,Industrials
21-07-2025,SCHW,80.32,80.79,81.31,79.88,12711148,1.36333E+11,16.5,1.26,4.9,106.81,61.88,Financials
21-07-2025,SO,83.36,84.55,85.17,83.03,3798494,87534117647,15.81,3.32,5.35,107.94,57.3,Utilities
21-07-2025,SPGI,446.39,436.15,449.82,433.31,6337662,1.37482E+11,35.24,0.83,12.38,512.58,324.93,Financials
21-07-2025,SYK,376.14,378.26,382.1,373.92,3995688,1.38014E+11,35.76,0.85,10.58,497.57,250.79,Healthcare
21-07-2025,T,19.38,19.14,19.48,18.94,7383045,1.23043E+11,8.71,7.26,2.2,24.37,15.36,Communication Services
21-07-2025,TJX,118.79,119.71,119.96,117.78,4394669,1.34674E+11,26.93,1.11,4.45,147.06,109.25,Consumer Discretionary
21-07-2025,TMO,564.98,554.97,568.36,548.76,23906785,2.10506E+11,26.11,0.3,21.26,743.28,445.49,Healthcare
21-07-2025,TSLA,247.43,248.47,250.25,246.48,32258356,8.12306E+11,61.89,0,4.01,332.75,192.32,Consumer Discretionary
21-07-2025,TXN,195.44,193.23,196.39,191.98,4024938,1.74378E+11,26.8,2.45,7.21,258.99,169.73,Technology
21-07-2025,UBER,76.69,78.87,79.27,76.07,7958632,1.52482E+11,26.78,0,2.95,96.4,66.7,Technology
21-07-2025,UNH,617.66,615,621.84,608.92,12705330,5.6375E+11,20.91,1.23,29.41,665.34,496.51,Healthcare
21-07-2025,UNP,256.15,252.14,256.78,249.61,5702617,1.53262E+11,20.21,2.13,12.48,291.75,229.43,Industrials
21-07-2025,UPS,163.93,167.73,168.32,162.97,11486274,1.35266E+11,15.94,3.02,10.52,185.46,153.42,Industrials
21-07-2025,V,290.66,291.82,295.93,287.37,20093747,5.8364E+11,27.82,0.65,10.49,361.99,212.32,Financials
21-07-2025,VRTX,498.97,496.88,504.95,489.86,3449564,1.29396E+11,30.19,0,16.46,551.55,392.79,Healthcare
21-07-2025,VZ,44.06,43.07,44.23,42.65,7038616,1.67494E+11,8.74,6,4.93,55.44,32.53,Communication Services
21-07-2025,WMT,70.77,69.59,70.98,68.68,11043991,5.45041E+11,25.58,1.21,2.72,82.56,48.02,Consumer Staples
21-07-2025,XOM,128.54,128.68,130.23,126.93,26330642,5.04216E+11,13.3,3.23,9.68,139.68,99.96,Energy
21-07-2025,ZTS,145.49,144.55,145.96,143.37,3599881,65529333333,24.79,0.71,5.83,172.23,125.76,Healthcare
22-07-2025,AAPL,195.21,195.51,198.2,193.53,76932654,3.05186E+12,30.37,0.49,6.44,256.33,145.62,Technology
22-07-2025,ABBV,179.78,182.16,182.72,179.17,34135364,3.09422E+11,16.16,3.45,11.27,232.76,140.45,Healthcare
22-07-2025,ABT,124.14,124.56,126.33,123.25,26029101,2.076E+11,23.81,1.98,5.23,149.98,106.42,Healthcare
22-07-2025,ADBE,599.78,591.52,602.2,587.82,28504115,2.56325E+11,50.31,0,11.76,783.17,455.55,Technology
22-07-2025,ADP,260,256.57,263.79,253.95,8377469,1.05646E+11,29.91,1.99,8.58,283.86,212.75,Financials
22-07-2025,AMD,174.29,176.25,177.92,171.86,10339646,2.67045E+11,46.53,0,3.79,208.65,160.3,Technology
22-07-2025,AMGN,310.39,310.7,313.25,309.6,9072448,1.57897E+11,14.55,3.11,21.35,397.56,245.97,Healthcare
22-07-2025,AMT,214.63,217.96,220.22,213.23,8913585,1.01006E+11,29.01,2.43,7.51,290.77,182.41,Real Estate
22-07-2025,AMZN,175.03,172.89,177.53,171.11,89834234,1.7783E+12,38.02,0,4.55,209.06,158.73,Consumer Discretionary
22-07-2025,AVGO,1712.58,1682.07,1734.76,1674.26,26972421,7.71773E+11,28.43,1.97,59.17,1992.68,1192.56,Technology
22-07-2025,BAC,42.26,41.93,42.55,41.79,31632214,3.12037E+11,15.17,2.27,2.76,46.71,35.05,Financials
22-07-2025,BKNG,3829.25,3876.39,3897.23,3809.78,13141505,1.3955E+11,19.32,0,200.64,5131.92,3114.17,Consumer Discretionary
22-07-2025,BLK,875.5,856.3,878.51,847.12,8935364,1.32115E+11,21.66,2.44,39.53,1075.69,666.78,Financials
22-07-2025,BMY,55.18,55.32,55.83,54.43,13361549,1.05611E+11,10.07,4.88,5.49,62.63,49.39,Healthcare
22-07-2025,BRK.B,447.9,449.67,453.46,442.31,25307837,9.30352E+11,16.8,0,26.77,578.43,309.25,Financials
22-07-2025,C,64.79,65.72,66.47,64.41,14765705,1.26385E+11,12.18,3.84,5.4,71.2,57.57,Financials
22-07-2025,CAT,372.63,371.84,375.12,368.28,11986501,1.93357E+11,14.96,2,24.86,481.9,253.97,Industrials
22-07-2025,CB,246.69,244.11,248.73,242.05,6642683,94654897959,15.14,1.93,16.12,312.92,200.87,Financials
22-07-2025,COST,879.06,885.72,895.5,870.68,27751909,3.84656E+11,35.71,0.53,24.8,1120.65,625.07,Consumer Staples
22-07-2025,CRM,281.06,281.05,283.41,278.49,15849358,2.6572E+11,41.97,0,6.7,338.72,219.51,Technology
22-07-2025,CVX,169.15,163.52,169.9,162.91,12635290,2.9182E+11,17.04,2.87,9.6,185.11,112.04,Energy
22-07-2025,DIS,115.08,114.42,116.78,113.44,14692278,1.9745E+11,40.2,0,2.85,144.6,93.57,Communication Services
22-07-2025,DUK,109.06,110.28,111.64,108.18,6745796,82208727273,17.7,3.66,6.23,128.08,80.88,Utilities
22-07-2025,ELV,569.52,582.16,585.61,564.74,6857999,1.31117E+11,14.78,1.01,39.39,772.62,456.77,Healthcare
22-07-2025,GE,166.12,163.48,166.94,161.6,9579317,1.72822E+11,32.17,0.39,5.08,176.6,115.62,Industrials
22-07-2025,GILD,83.98,82.52,84.99,81.36,2249392,97992500000,17.5,3.61,4.72,91.64,75.41,Healthcare
22-07-2025,GOOGL,180.55,178.24,181.75,176.1,47678923,2.1207E+12,24.25,0,7.35,208.72,151.14,Communication Services
22-07-2025,GS,471.44,460.23,475.2,456.48,6079530,1.55078E+11,15.87,2.17,29,561.28,390.49,Financials
22-07-2025,HD,368.04,375.66,376.61,363.59,29963632,3.91098E+11,24.02,2.39,15.64,425.06,244.93,Consumer Discretionary
22-07-2025,HON,218.47,222.85,224.98,216.07,8302884,1.50294E+11,24.04,2.11,9.27,281.55,148.06,Industrials
22-07-2025,IBM,196.29,198.7,199.61,193.79,11620691,1.78321E+11,22.34,3.21,8.89,262.45,168.86,Technology
22-07-2025,INTC,34.94,34.42,35.04,34.07,9244776,1.32763E+11,19.44,1.49,1.77,39.02,27.57,Technology
22-07-2025,INTU,658.77,648.51,668.31,643.45,7635898,1.74599E+11,60.21,0.58,10.77,732.18,494.06,Technology
22-07-2025,ISRG,440.69,442.39,447.42,435.79,10157615,1.49066E+11,48.33,0,9.15,566.65,362.44,Healthcare
22-07-2025,JNJ,167.29,170.85,171.97,164.82,32038535,4.30973E+11,13.72,2.59,12.45,215.4,145.72,Healthcare
22-07-2025,JPM,218.13,217.6,219.56,215.23,28895782,6.08231E+11,12.13,2.25,17.94,285.83,149.5,Financials
22-07-2025,KO,63.41,61.83,63.95,60.9,16765498,2.69635E+11,24.74,2.8,2.5,81.31,55.67,Consumer Staples
22-07-2025,LLY,938.27,918.26,947.88,915.31,11128799,8.21601E+11,51.48,1.15,17.84,1174.93,723.59,Healthcare
22-07-2025,LMT,486.58,484.55,491.31,481.63,9617730,1.1609E+11,15.26,2.35,31.75,528.72,427.54,Industrials
22-07-2025,LOW,247.34,242.57,248.85,239.03,14185099,1.53463E+11,22.3,1.68,10.88,309.07,160.36,Consumer Discretionary
22-07-2025,MA,468.23,472.07,476.73,467.29,28581021,4.42566E+11,36.65,0.55,12.88,556.48,412.03,Financials
22-07-2025,MDLZ,76.6,76.61,77.75,75.6,10031379,98350675676,21.36,2.03,3.59,103.24,51.87,Consumer Staples
22-07-2025,MDT,93.52,95.12,96.23,92.65,10679202,1.21542E+11,13.64,3.5,6.97,114.53,77.13,Healthcare
22-07-2025,META,511.11,504.5,517.3,501.3,78343643,1.39861E+12,19.61,0.4,25.73,557.16,341.67,Communication Services
22-07-2025,MMC,211.24,212.07,214.34,209.97,6952262,1.03569E+11,27.3,1.84,7.77,277.38,165.5,Financials
22-07-2025,MRK,130.5,132.53,133.63,128.71,19723364,3.26228E+11,17.72,2.86,7.48,171.4,101.13,Healthcare
22-07-2025,MS,102.15,101.5,102.78,100.86,13594092,1.67475E+11,11.64,2.94,8.72,129.34,83.29,Financials
22-07-2025,MSFT,425.43,433.85,439.41,420.53,40901717,3.0918E+12,31.48,0.66,13.78,504.07,354.61,Technology
22-07-2025,NEE,81.65,82.54,83.33,81.27,5822472,1.70239E+11,23.17,2.83,3.56,89.66,66.85,Utilities
22-07-2025,NFLX,695.87,709.78,717.11,691.85,25922244,2.94427E+11,47.17,0,15.05,955.71,469.06,Communication Services
22-07-2025,NKE,89.72,91.73,92.68,88.57,4247151,1.37595E+11,30.13,1.01,3.04,112.46,59.92,Consumer Discretionary
22-07-2025,NOW,836.38,856.95,864,828.14,3270411,1.76431E+11,93.04,0,9.21,1122,635.29,Technology
22-07-2025,NVDA,494.69,477.68,501.69,474.67,41429398,2.67501E+12,50.23,0,9.51,607.71,424.2,Technology
22-07-2025,ORCL,142.02,146.99,147.81,140.64,19986465,4.18548E+11,26.51,1.09,5.54,182.65,121.46,Technology
22-07-2025,PEP,178.52,175.81,179.24,174.31,10168215,2.2953E+11,23.3,2.81,7.55,236.53,124.87,Consumer Staples
22-07-2025,PFE,31.47,31.14,31.65,31,9321970,1.65745E+11,11.5,5.76,2.71,37.76,26.39,Healthcare
22-07-2025,PG,168.48,172.48,173.45,167.62,31485558,3.89955E+11,28.33,2.51,6.09,228.35,146.93,Consumer Staples
22-07-2025,PLD,128.14,127.35,129.09,126.92,6631238,1.22452E+11,36.08,2.75,3.53,139.28,101.68,Real Estate
22-07-2025,PM,110.91,111.62,112.51,110.56,4207047,1.6743E+11,18.12,5.03,6.16,146.17,98.35,Consumer Staples
22-07-2025,PYPL,71.03,69.87,71.7,69.51,8398018,74860714286,18.43,0,3.79,87.96,51.31,Financials
22-07-2025,QCOM,219.67,220.64,223.6,217.78,30067075,2.30902E+11,18.69,1.73,11.81,248.25,196.53,Technology
22-07-2025,REGN,1119.36,1110,1131.44,1103.29,3864324,1.16045E+11,19.84,0,55.95,1276.74,808.89,Healthcare
22-07-2025,RTX,122.79,125.31,125.58,122.33,5118937,1.65303E+11,19.35,2.27,6.48,141.65,95.88,Industrials
22-07-2025,SCHW,83.55,85.25,85.68,82.47,8454239,1.43859E+11,15.68,1.3,5.44,95,76.8,Financials
22-07-2025,SO,82.99,84.15,85.16,81.99,10194430,87120000000,20.57,3.2,4.09,110.48,68.01,Utilities
22-07-2025,SPGI,469.78,468.56,476.01,465.27,10832901,1.47698E+11,33.29,0.86,14.08,577.39,343.36,Financials
22-07-2025,SYK,358.92,362.69,365.29,353.8,6960123,1.32333E+11,32,0.96,11.33,408.03,326.26,Healthcare
22-07-2025,T,20.22,19.74,20.35,19.58,14927929,1.269E+11,7.39,7.15,2.67,23.58,16.36,Communication Services
22-07-2025,TJX,123.86,126.05,127.87,122.59,7976396,1.41806E+11,23.64,1.21,5.33,139.7,101.61,Consumer Discretionary
22-07-2025,TMO,587.33,589.3,596.18,584.82,33706834,2.23528E+11,29.52,0.32,19.96,640.51,496.39,Healthcare
22-07-2025,TSLA,249.19,251.06,251.57,245.55,28150747,8.20773E+11,60.76,0,4.13,322.92,220.05,Consumer Discretionary
22-07-2025,TXN,211.27,216.01,217.2,208.73,6653950,1.94936E+11,20.53,2.4,10.52,287.18,156.96,Technology
22-07-2025,UBER,77.87,75.94,79.03,75.55,6539593,1.46817E+11,25.41,0,2.99,88.35,68.28,Technology
22-07-2025,UNH,584.82,590.1,595.4,581.24,27878865,5.40925E+11,24.65,1.29,23.94,653.6,470.99,Healthcare
22-07-2025,UNP,249.97,243.86,253.26,240.36,7825765,1.48229E+11,23.18,2.29,10.52,322.71,210.31,Industrials
22-07-2025,UPS,157.43,157.56,159.76,156.64,11836660,1.27065E+11,17.65,3.05,8.93,210.47,140.58,Industrials
22-07-2025,V,303.28,310.1,312.36,301.37,9881716,6.202E+11,36.11,0.69,8.59,394.75,236,Financials
22-07-2025,VRTX,499.45,511.14,517.88,492.87,5137664,1.33109E+11,29.86,0,17.12,640.87,349.04,Healthcare
22-07-2025,VZ,47.49,46.57,48.2,46.28,9212223,1.81106E+11,8.43,6.51,5.52,52.94,35.53,Communication Services
22-07-2025,WMT,69.04,70.47,71.42,68.86,27018535,5.51933E+11,27.27,1.09,2.58,91.78,61.98,Consumer Staples
22-07-2025,XOM,124.31,125.7,126.55,122.74,18706075,4.92539E+11,14.59,3.48,8.62,165.64,92.61,Energy
22-07-2025,ZTS,154.43,153.8,155.58,151.55,7433103,69722666667,26.15,0.7,5.88,177.42,110.28,Healthcare
23-07-2025,AAPL,186.36,184.01,188.84,181.91,42079206,2.87235E+12,30.99,0.53,5.94,207.08,133.36,Technology
23-07-2025,ABBV,175.95,174.42,176.7,173.43,14425695,2.96275E+11,14.09,3.62,12.38,233.03,157.35,Healthcare
23-07-2025,ABT,117.8,116.09,118.78,114.95,14575578,1.93483E+11,20.16,1.8,5.76,152.32,83.95,Healthcare
23-07-2025,ADBE,607.56,610.95,613.94,604.58,27325526,2.64745E+11,49.93,0,12.24,799.03,435.57,Technology
23-07-2025,ADP,261.48,257.06,262.24,256.3,10384346,1.05848E+11,30.16,1.89,8.52,281.52,228.19,Financials
23-07-2025,AMD,155.57,158.68,159.4,154.18,12532296,2.40424E+11,46.5,0,3.41,177.95,145.43,Technology
23-07-2025,AMGN,307.81,302.09,310.22,297.8,9567133,1.53521E+11,12.97,3.26,23.29,369.21,214.23,Healthcare
23-07-2025,AMT,211.84,208.7,213.97,206.37,8236796,96714634146,30.68,2.34,6.8,275.91,172.96,Real Estate
23-07-2025,AMZN,172.37,174.24,175.42,171.56,87213577,1.79218E+12,30.2,0,5.77,207.45,134.38,Consumer Discretionary
23-07-2025,AVGO,1667.16,1612.35,1685.35,1592.11,12527026,7.39784E+11,30.95,1.95,52.1,1942.03,1096.87,Technology
23-07-2025,BAC,43.78,44.02,44.52,43.4,18352473,3.27591E+11,13.74,2,3.2,48.85,29.57,Financials
23-07-2025,BKNG,3699.8,3761.31,3805.92,3689.22,2017901,1.35407E+11,24.6,0,152.9,5058.68,3362.66,Consumer Discretionary
23-07-2025,BLK,885.27,868.32,896.22,863.24,9985966,1.33969E+11,18.99,2.22,45.73,1047.75,772.88,Financials
23-07-2025,BMY,57.71,58.4,59.04,57.47,2462970,1.11491E+11,12.34,4.93,4.73,75.46,44.49,Healthcare
23-07-2025,BRK.B,423.81,425.39,429.67,422.46,9258455,8.80117E+11,17.43,0,24.41,541.29,352.43,Financials
23-07-2025,C,63.81,64.79,65.14,63.49,13603949,1.24596E+11,12.41,3.69,5.22,87.24,45.3,Financials
23-07-2025,CAT,379.91,381.16,383.62,376.94,10705199,1.98203E+11,13.62,2.16,27.99,480.76,273.23,Industrials
23-07-2025,CB,246.74,247.05,249.13,245.86,12493883,95794897959,14.12,2.03,17.5,274.84,213.16,Financials
23-07-2025,COST,873.82,872.31,878.01,860.74,29089696,3.78832E+11,36.77,0.47,23.72,1088.11,701.11,Consumer Staples
23-07-2025,CRM,267.66,260.47,269.3,257.58,22047196,2.46263E+11,33.67,0,7.74,343.38,237.6,Technology
23-07-2025,CVX,167.14,169.62,170.77,166.52,32983764,3.02706E+11,16.88,2.74,10.05,184.68,123.91,Energy
23-07-2025,DIS,115.46,117.48,118.34,114.28,9570726,2.02731E+11,34.27,0,3.43,141.14,86.47,Communication Services
23-07-2025,DUK,106.85,106.71,107.08,105.65,2759690,79547454545,20.03,3.72,5.33,123.85,77.81,Utilities
23-07-2025,ELV,561.62,567.58,572.96,559.34,6765998,1.27833E+11,16.39,1.09,34.63,676.63,449.7,Healthcare
23-07-2025,GE,177.13,175.15,178.36,173.99,4417244,1.85159E+11,23.85,0.38,7.34,232.64,141.65,Industrials
23-07-2025,GILD,83.55,81.82,83.75,81.36,4303273,97161250000,17.85,3.42,4.58,93.68,56.27,Healthcare
23-07-2025,GOOGL,180.78,183.2,184.11,178.81,25605001,2.17972E+12,22.93,0,7.99,203.86,132.8,Communication Services
23-07-2025,GS,460.8,459.56,463.19,458.43,13663599,1.54852E+11,16.02,2.18,28.69,539.69,366.75,Financials
23-07-2025,HD,367.93,367.74,369.92,366.51,32030433,3.82853E+11,28.23,2.45,13.03,478.12,240.72,Consumer Discretionary
23-07-2025,HON,219.89,223.05,224.4,218.81,10606090,1.50429E+11,23.06,1.83,9.67,276.98,160.84,Industrials
